x,world-population,terrestrial-biosphere-degradation,domesticated-land,coastal-nitrogen,tropical-forest-lost,shrimp-aquaculture,ocean-acidification,marine-fish-capture,stratospheric-ozone,surface-temperature,nitrous-dioxide,methane,carbon-dioxide,international-tourism,telecommunications,transportation,fertilizer-consumption,paper-production,water-use,large-dam,primary-energy-use,foreign-direct-investement,real-gdp,urban-population
1.412345,,,,,,,,,,,,,,0.533686,,,,,,,,,,
1.412362,,,,,,,,,,0.738296,,,,,,,,,,,,,,
1.412469,,,,,,,,,,,,,,,0.116821,,,,,,,,,
1.4127,,,,,,,,,,,,,,,,,0.644283,,,,,,,
1.412777,,,,,,,,,,,,,,,,,,,,,,0.109524,,
1.413089,,,,,,,,,,,,,0.741056,,,,,,,,,,,
1.413159,,,,,,,0.713407,,,,,,,,,,,,,,,,,
1.413732,,,,0.736659,,,,,,,,,,,,,,,,,,,,
1.413979,,,,,,,,,,,0.764466,,,,,,,,,,,,,
1.414037,,,,,,,,,0.615381,,,,,,,,,,,,,,,
1.41458,,,,,,,,,,,,,,,,,,,,,,,,0.650572
1.41482,,,,,,,,,,,,,,,,0.555058,,,,,,,,
1.415335,,,,,,,,,,,,,,,,,,,,,,,0.60156,
1.415466,,,,,,,,,,,,,,0.549404,,,,,,,,,,
1.415821,,,,,,,,,,,,,,,,,0.660001,,,,,,,
1.416202,,,,,,,,,,,,,,,,,,,0.759916,,,,,
1.416522,,,,,,,,,,,,,,,,0.564501,,,,,,,,
1.417002,,0.693309,,,,,,,,,,,,,,,,,,,,,,
1.417088,,,,,,,,,,0.754268,,,,,,,,,,,,,,
1.417158,,,,,,,,,0.631099,,,,,,,,,,,,,,,
1.417464,,,,,,,,,,,,,,,0.129354,,,,,,,,,
1.417563,0.721588,,,,,,,,,,,,,,,,,,,,,,,
1.417796,,,,,,,,,,,,,,,,,,,,,,0.124619,,
1.417957,,,,,,,,,,,,,,0.564492,,,,,,,,,,
1.418177,,,,,,,0.728502,,,,,,,,,,,,,,,,,
1.418397,,,,,,,,,,,,,,,,,,,,,0.641157,,,
1.418543,,,,,,,,0.909697,,,,,,,,,,,,,,,,
1.419117,,,,,,,,,,,,,,,,,,,,0.857953,,,,
1.419318,,,,,,,,,,0.765371,,,,,,,,,,,,,,
1.419374,,,,,,,,,,,,,0.755526,,,,,,,,,,,
1.419385,,,,0.751127,,,,,,,,,,,,,,,,,,,,
1.419396,,,,,,0.23395,,,,,,,,,,,,,,,,,,
1.419576,,,,,,,,,,,,,,,,,0.675093,,,,,,,
1.419599,,,,,,,,,,,,,,,,,,,,,,,,0.665667
1.419722,,,,,,,,,,,,,,,,,,,,,,,0.616653,
1.419886,,,,,,,,,,,,,,,,0.551301,,,,,,,,
1.419992,,,,,,,,,,,,,,,,,,0.635191,,,,,,
1.42002,,,0.749872,,,,,,,,,,,,,,,,,,,,,
1.420192,,,,,,,,,,,,,,,,,,,,,,0.17741,,
1.420483,,,,,0.817111,,,,,,,,,,,,,,,,,,,
1.421264,,,,,,,,0.896344,,,,,,,,,,,,,,,,
1.421417,,,,,,,,,,,,,,,,,,,,,,0.193123,,
1.421544,,,,,,,,,0.646192,,,,,,,,,,,,,,,
1.421711,,,,,,,,,,,,,,0.579583,,,,,,,,,,
1.421805,,,,,,,,,,0.773857,,,,,,,,,,,,,,
1.42187,,,,,,,,,,,,,,,,,,,0.7681,,,,,
1.421903,,,,,,,,,,,,,,,0.145497,,,,,,,,,
1.422591,,,,,,,,0.883482,,,,,,,,,,,,,,,,
1.422786,,,,,,,,,,,,,,,,,,0.654993,,,,,,
1.423084,,,,,,,,,,,,,,,,0.536228,,,,,,,,
1.423273,,,,,,,,,,,,,,,,,,,,,,0.208838,,
1.423423,,,,,,,,0.869134,,,,,,,,,,,,,,,,
1.423477,,,,,,,,,,,,,,,,,,,,,,,0.631744,
1.423757,,,,,,,,0.854884,,,,,,,,,,,,,,,,
1.42383,,,,,,,0.74297,,,,,,,,,,,,,,,,,
1.423866,,,,,,,,,,,,,,,,,,,,,,0.224549,,
1.423905,,,,,,0.236456,,,,,,,,,,,,,,,,,,
1.424634,,,,,,,,,,,,0.926462,,,,,,,,,,,,
1.424842,,,,,,,,,0.654213,,,,,,,,,,,,,,,
1.424974,,,,,,,,0.84598,,,,,,,,,,,,,,,,
1.425028,,,,,,,,,,,,,0.769366,,,,,,,,,,,
1.425036,,,,0.766224,,,,,,,,,,,,,,,,,,,,
1.425091,,,,,,,,,,,,,,,,,,,,,,0.240262,,
1.425114,0.734804,,,,,,,,,,,,,,,,,,,,,,,
1.425251,,,,,,,,,,,,,,,,,,,,,,,,0.680135
1.425289,,,,,,,,,,0.784963,,,,,,,,,,,,,,
1.42545,,,,,,,,,0.663797,,,,,,,,,,,,,,,
1.425616,,,,,,,,,,,0.786648,,,,,,,,,,,,,
1.425683,,,,,,,,,,,,,,,,,,,,,,0.255973,,
1.425896,,,,,,,,0.835492,,,,,,,,,,,,,,,,
1.426035,,,,,,,,,,,,,,,,,,,,0.871796,,,,
1.426257,,,,,,,,,,,,,,,,,,,0.783193,,,,,
1.426276,,,,,,,,,,,,,,,,,,,,,,0.271684,,
1.426584,,,,,,,,,,,,,,,,0.521577,,,,,,,,
1.426732,,,,,,,,,,,,,,0.594049,,,,,,,,,,
1.426869,,,,,,,,,,,,,,,,,,,,,,0.287396,,
1.427085,,0.705275,,,,,,,,,,,,,,,,,,,,,,
1.427174,,,,,,,,,,,,,,,,,,0.669457,,,,,,
1.427355,,,,,,,,,,,,,,,0.156692,,,,,,,,,
1.427461,,,,,,,,,,,,,,,,,,,,,,0.303107,,
1.427521,,,,,,,,,,,,,,,,0.531213,,,,,,,,
1.427796,,,,,,,,,0.673701,,,,,,,,,,,,,,,
1.427863,,,,,,,,,,,,,,,,,,,,,,,0.646837,
1.428054,,,,,,,,,,,,,,,,,,,,,,0.318818,,
1.428163,,,,,,,,0.805017,,,,,,,,,,,,,,,,
1.428189,,,,,0.828737,,,,,,,,,,,,,,,,,,,
1.428391,,,,,,,,,,,,,,,,,0.688312,,,,,,,
1.428647,,,,,,,,,,,,,,,,,,,,,,0.33453,,
1.428848,,,,,,,0.758065,,,,,,,,,,,,,,,,,
1.42915,,,,,,,,,,0.795697,,,,,,,,,,,,,,
1.429239,,,,,,,,,,,,,,,,,,,,,,0.350241,,
1.429372,,,,,,,,,,,,,,,,0.549441,,,,,,,,
1.42938,,,,,,,,,,,,,,,,,,,0.798283,,,,,
1.429747,,,,,,,,,,,,,,,,,,,,,0.651869,,,
1.429832,,,,,,,,,,,,,,,,,,,,,,0.365952,,
1.430426,,,,,,,,,,,,,,,,,,,,,,0.381035,,
1.430644,,,,,,0.24994,,,,,,,,,,,,,,,,,,
1.43068,,,,,,,,,,,,,0.783834,,,,,,,,,,,
1.430688,,,,0.780692,,,,,,,,,,,,,,,,,,,,
1.430902,,,,,,,,,,,,,,,,,,,,,,,,0.695231
1.430912,,,,,,,,,,,,,,,0.165512,,,,,,,,,
1.431019,,,,,,,,,,,,,,,,,,,,,,0.396747,,
1.431419,,,,,,,,,,,,,,,,0.578396,,,,,,,,
1.431612,,,,,,,,,,,,,,,,,,,,,,0.412458,,
1.432195,,,,,,,,,,,,,,,,,,0.683924,,,,,,
1.432204,,,,,,,,,,,,,,,,,,,,,,0.428169,,
1.43225,,,,,,,,,,,,,,,,,,,,,,,0.66193,
1.432382,,,,,,,,,,,,,,0.609146,,,,,,,,,,
1.4325,,,,,,,,,,,,,,,,,,,0.814001,,,,,
1.432664,0.748649,,,,,,,,,,,,,,,,,,,,,,,
1.432797,,,,,,,,,,,,,,,,,,,,,,0.443881,,
1.432843,,,,,,,,,,,,,,,0.173673,,,,,,,,,
1.433258,,,,,,,,0.837293,,,,,,,,,,,,,,,,
1.433389,,,,,,,,,,,,,,,,,,,,,,0.459592,,
1.433438,,,,,,,,,,,,,,,,,,0.692096,,,,,,
1.43348,,,,,,,,,,,0.801593,,,,,,,,,,,,,
1.433499,,,,,,,,,,0.811668,,,,,,,,,,,,,,
1.433982,,,,,,,,,,,,,,,,,,,,,,0.475303,,
1.43413,,,,,,,,,0.668219,,,,,,,,,,,,,,,
1.434219,,,,,,,,,,,,,,,,,,,,0.885014,,,,
1.434501,,,,,,,,,,,,,,,,,0.699141,,,,,,,
1.43472,,,,,,,,,,,,0.937171,,,,,,,,,,,,
1.434871,,,,,,,,,,,,,,0.624862,,,,,,,,,,
1.435182,,,0.753055,,,,,,,,,,,,,,,,,,,,,
1.435207,,,,,,,,,,,,,,,,,,,,,,0.491016,,
1.435346,,,,,,,,,,,,,,,0.183734,,,,,,,,,
1.435573,,,,,,,,,0.660211,,,,,,,,,,,,,,,
1.435617,,,,,,,,,,,,,,,,0.57962,,,,,,,,
1.435623,,,,,,,,,,,,,,,,,,,0.829091,,,,,
1.4358,,,,,,,,,,,,,,,,,,,,,,0.506727,,
1.435922,,,,,,,,,,,,,,,,,,,,,,,,0.709698
1.436004,,,,,,,,,,,,,,,,,,,,,,,0.677022,
1.436499,,,,,,,,0.855017,,,,,,,,,,,,,,,,
1.436561,,,,,,,,,,,,,,,,,,0.707186,,,,,,
1.436724,,,,,,,,,,0.825892,,,,,,,,,,,,,,
1.436928,,,,,0.84472,,,,,,,,,,,,,,,,,,,
1.437027,,,,,,,,,,,,,,,,,,,,,,0.521184,,
1.437161,,,,,,,0.783065,,,,,,,,,,,,,,,,,
1.437202,,,,,,,,,,,,,,,0.199449,,,,,,,,,
1.437224,,,,,,,,,,,,,,,,,0.69462,,,,,,,
1.437362,,,,,,,,,,,,,,0.63995,,,,,,,,,,
1.437491,,,,,,,,,0.651419,,,,,,,,,,,,,,,
1.437592,,,,,,,,,,,,,0.80019,,,,,,,,,,,
1.437604,,,,0.795163,,,,,,,,,,,,,,,,,,,,
1.437699,,,,,,,,,,,,,,,,,,,,,,0.505476,,
1.437801,,0.716615,,,,,,,,,,,,,,,,,,,,,,
1.438106,,,,,,,,,,,,,,,,0.595337,,,,,,,,
1.438127,,,,,,0.266668,,,,,,,,,,,,,,,,,,
1.438326,0.759347,,,,,,,,,,,,,,,,,,,,,,,
1.43837,,,,,,,,,,,,,,,,,,,,,,0.489768,,
1.43841,,,,,,,,,,,,,,,,,,,,,,0.474058,,
1.438533,,,,,,,,,,,,,,,,,,0.718549,,,,,,
1.439691,,,,,,,,,,,,,,,0.215165,,,,,,,,,
1.439757,,,,,,,,,,,,,,,,,,,,,,,0.692741,
1.44001,,,,,,,,,,,,,,,,,,,0.844184,,,,,
1.440446,,,,,,,,,,,,,,,,,,,,,,0.418137,,
1.440484,,,,,,,,,,,,,,0.65504,,,,,,,,,,
1.440525,,,,,,,,0.876899,,,,,,,,,,,,,,,,
1.440707,,,,,,,,,,0.838246,,,,,,,,,,,,,,
1.440839,,,,,,0.285379,,,,,,,,,,,,,,,,,,
1.441097,,,,,,,,,,,,,,,,,,,,,0.662582,,,
1.441118,,,,,,,,,,,,,,,,,,,,,,0.402429,,
1.441157,,,,,,,,,,,,,,,,,,,,,,0.386719,,
1.441335,,,,,,,,,,,0.819837,,,,,,,,,,,,,
1.441531,,,,,,,,,,,,,,,,0.634635,,,,,,,,
1.44155,,,,,,,,,,,,,,,0.230251,,,,,,,,,
1.441573,,,,,,,,,,,,,,,,,,,,,,,,0.724794
1.441703,,,,,,,,,,,,,,,,,0.68491,,,,,,,
1.441829,,,,,,,,,,,,,,,,,,,,,,0.371011,,
1.442097,,,,,,,,,0.641848,,,,,,,,,,,,,,,
1.4425,,,,,,,,,,,,,,,,,,,,,,0.355303,,
1.442954,,,,,,,,0.861071,,,,,,,,,,,,,,,,
1.442973,,,,,,,,,,,,,,0.670756,,,,,,,,,,
1.443171,,,,,,,,,,,,,,,,,,,,,,0.339595,,
1.443257,,,,0.809631,,,,,,,,,,,,,,,,,,,,
1.443353,,,,,,,,,,,,,,,,0.583079,,,,,,,,
1.443406,,,,,,,,,,,,,,,0.245966,,,,,,,,,
1.443843,,,,,,,,,,,,,,,,,,,,,,0.323888,,
1.443876,,,,,,,,,,,,,0.81466,,,,,,,,,,,
1.44413,,,,,,,,,,,,,,,,,,0.71349,,,,,,
1.444144,,,,,,,,,,,,,,,,,,,,,,,0.707834,
1.444396,,,,,,,,,,,,,,,,,,,0.859277,,,,,
1.444514,,,,,,,,,,,,,,,,,,,,,,0.30818,,
1.444566,,,,,,,,,,0.849853,,,,,,,,,,,,,,
1.44482,,,,,,,,,,,,,,,,,0.690241,,,,,,,
1.445186,,,,,,,,,,,,,,,,,,,,,,0.292472,,
1.445263,,,,,,,,,,,,,,,0.261681,,,,,,,,,
1.445289,,,,,,0.311575,,,,,,,,,,,,,,,,,,
1.445794,,,,,,,0.805867,,,,,,,,,,,,,,,,,
1.446489,,,,,,,,,,,,,,,,,,,,,,0.276765,,
1.44651,0.772565,,,,,,,,,,,,,,,,,,,,,,,
1.446838,,,,,,,,,,,,,,,,,,,,0.893845,,,,
1.447008,,,,,,,,,,,,,,,,0.554488,,,,,,,,
1.447226,,,,,,,,,,,,,,,,,,,,,,,,0.739262
1.447383,,,,,,,,,,,,,,,,,,,,,0.676423,,,
1.44743,,,,,0.857716,,,,,,,,,,,,,,,,,,,
1.447793,,,,,,,,,,,,,,,,,,,,,,0.261059,,
1.447979,,,,,,,,,,,,0.942862,,,,,,,,,,,,
1.448165,,,,,,,,0.84723,,,,,,,,,,,,,,,,
1.448319,,,,,,,,,,,,,,,0.303163,,,,,,,,,
1.448548,,,,,,,,,,0.862207,,,,,,,,,,,,,,
1.448613,,,,,,,,,,,,,,,,,,0.708284,,,,,,
1.448743,,,,,,0.334527,,,,,,,,,,,,,,,,,,
1.44915,,0.727956,,,,,,,,,,,,,,,,,,,,,,
1.449201,,,,,,,,,0.644538,,,,,,,,,,,,,,,
1.449259,,,,,,,,,,,,,,0.684598,,,,,,,,,,
1.449445,,,,,,,,,,,,,,,,,,,0.862432,,,,,
1.449541,,,,0.824101,,,,,,,,,,,,,,,,,,,,
1.449711,,,0.756235,,,,,,,,,,,,,,,,,,,,,
1.449729,,,,,,,,,,,,,,,,,,,,,,0.245354,,
1.449796,,,,,,,,,,,,,,,,,,,,,,,0.722302,
1.449981,,,,,,,,,,,0.837769,,,,,,,,,,,,,
1.45022,,,,,,,,,,,,,,,,0.583493,,,,,,,,
1.450473,,,,,,,,,,,,,,,,,0.704709,,,,,,,
1.450737,,,,,,,,,,,,,,,,0.59914,,,,,,,,
1.45144,,,,,,,,,,,,,,,0.318881,,,,,,,,,
1.451447,,,,,,,0.820335,,,,,,,,,,,,,,,,,
1.452196,,,,,,0.357728,,,,,,,,,,,,,,,,,,
1.452246,,,,,,,,,,,,,,,,,,,,,,,,0.753728
1.452323,,,,,,,,,,,,,,,,,,0.722937,,,,,,
1.452538,,,,,,,,,,0.87132,,,,,,,,,,,,,,
1.452594,,,,,,,,,,,,,,,,0.614855,,,,,,,,
1.453034,,,,,,,,,,,,,,,,,,,,,0.69152,,,
1.453664,,,,,,0.372445,,,,,,,,,,,,,,,,,,
1.453819,,,,,,,,,,,,,,,,0.630568,,,,,,,,
1.453907,,,,,,,,,,,,,,,,,,,0.847363,,,,,
1.453931,,,,,,,,,,,,,,,0.333969,,,,,,,,,
1.454227,,,,,,,,,,,,,,,,,0.719801,,,,,,,
1.454456,,,,,,,,0.839428,,,,,,,,,,,,,,,,
1.454553,,,,,,,,,,,,,0.841709,,,,,,,,,,,
1.454692,0.786411,,,,,,,,,,,,,,,,,,,,,,,
1.454815,,,,,,,,,,,,,,,,,,,,,,,0.737397,
1.455445,,,,,,,,,,,,,,,,,,0.738027,,,,,,
1.455525,,,,,,,,,0.64314,,,,,,,,,,,,,,,
1.455677,,,,,,,,,,,,,,,,0.645654,,,,,,,,
1.455827,,,,0.837942,,,,,,,,,,,,,,,,,,,,
1.455845,,,,,,0.403124,,,,,,,,,,,,,,,,,,
1.456202,,,,,,,,,,,,,,0.688386,,,,,,,,,,
1.456429,,,,,0.870458,,,,,,,,,,,,,,,,,,,
1.456465,,,,,,,0.83543,,,,,,,,,,,,,,,,,
1.456686,,,,,,,,0.823402,,,,,,,,,,,,,,,,
1.4569,,,,,,,,,,,,,,,,,0.732554,,,,,,,
1.456907,,,,,,,,,,0.879686,,,,,,,,,,,,,,
1.457249,,,,,,0.443278,,,,,,,,,,,,,,,,,,
1.457264,,,,,,,,,,,,,,,,,,,,,,,,0.768823
1.457433,,,,,,,,,,,,,,,,,,,,,0.701586,,,
1.457685,,,,,,,,,,,,,,,0.34906,,,,,,,,,
1.457937,,,,,,,,,,,,,,,,,,,,,,,0.752487,
1.458166,,,,,,,,,,,,,,,,0.661371,,,,,,,,
1.458188,,,,,,,,,,,0.855894,,,,,,,,,,,,,
1.458655,,,,,,0.482932,,,,,,,,,,,,,,,,,,
1.459003,,,,,,,,0.812423,,,,,,,,,,,,,,,,
1.459124,,,,,,,,,,,,,,,,,0.745777,,,,,,,
1.459315,,,,,,,,,0.64425,,,,,,,,,,,,,,,
1.459325,,,,,,,,,,,,,,0.703476,,,,,,,,,,
1.459572,,,,,,,,,,,,,0.856804,,,,,,,,,,,
1.459593,,,,,,,,,,,,,,,,,,,0.848635,,,,,
1.459699,,,,,,,,0.852308,,,,,,,,,,,,,,,,
1.459825,,,,,,0.516352,,,,,,,,,,,,,,,,,,
1.460023,,,,,,,,,,,,,,,,0.677085,,,,,,,,
1.4605,,0.738669,,,,,,,,,,,,,,,,,,,,,,
1.461058,,,,,,,,,,,,,,,,,,,,,,,0.768205,
1.461369,,,,,,,,,,,,,,,,,,,,0.896397,,,,
1.461478,,,,0.853038,,,,,,,,,,,,,,,,,,,,
1.461484,,,,,,,0.850525,,,,,,,,,,,,,,,,,
1.461813,,,,,,,,,,,,,,0.719192,,,,,,,,,,
1.461833,,,,,,,,0.874877,,,,,,,,,,,,,,,,
1.461849,,,,,,,,,,,,,,,,,0.7595,,,,,,,
1.462003,,,,,,,,,,,0.866367,,,,,,,,,,,,,
1.462244,0.799627,,,,,,,,,,,,,,,,,,,,,,,
1.462285,,,,,,,,,,,,,,,,,,,,,,,,0.783289
1.462512,,,,,,,,,,,,,,,,0.692802,,,,,,,,
1.463013,,,,,,0.545538,,,,,,,,,,,,,,,,,,
1.463038,,,,,,,,,,,,,,0.734905,,,,,,,,,,
1.463142,,,,,,,,,,,,0.945416,,,,,,,,,,,,
1.463555,,,,,,,,,,,,,,,,,,,,,,0.276811,,
1.463943,,,,,,,,,,,,,,,,,0.774842,,,,,,,
1.463956,,,,,,,,,,,,,,,,,0.76973,,,,,,,
1.463981,,,,,,,,,,,,,,,,,,,0.863099,,,,,
1.464181,,,,,,,,,,,,,,,,,,,,,,,0.783294,
1.46437,,,,,,,,,,,,,,,,0.707888,,,,,,,,
1.464592,,,,,,,,,,,,,0.87127,,,,,,,,,,,
1.46478,,,,,,,,,,,,,,,,,,,,,,0.292524,,
1.464876,,,0.758161,,,,,,,,,,,,,,,,,,,,,
1.464994,,,,,,,,,0.648036,,,,,,,,,,,,,,,
1.465159,,,,,,,,,,,0.858507,,,,,,,,,,,,,
1.465409,,,,,,,,,,0.890182,,,,,,,,,,,,,,
1.465428,,,,,0.882701,,,,,,,,,,,,,,,,,,,
1.465527,,,,,,,,,,,,,,0.750622,,,,,,,,,,
1.465595,,,,,,,,,,,,,,,,0.723601,,,,,,,,
1.465679,,,,,,0.582702,,,,,,,,,,,,,,,,,,
1.466005,,,,,,,,,,,,,,,,,,,,,,0.308237,,
1.466312,,,,,,,,,,,,,,,0.437686,,,,,,,,,
1.466504,,,,,,,0.864991,,,,,,,,,,,,,,,,,
1.466597,,,,,,,,,,,,,,,,,,,,,,0.323948,,
1.466819,,,,,,,,,,,,,,,,0.739314,,,,,,,,
1.46719,,,,,,,,,,,,,,,,,,,,,,0.339659,,
1.467302,,,,,,,,,,,,,,,,,,,,,,,0.799012,
1.467322,,,,,,0.627594,,,,,,,,,,,,,,,,,,
1.467385,,,,,,,,,,,,,,0.765708,,,,,,,,,,
1.467453,,,,,,,,,,,0.864837,,,,,,,,,,,,,
1.467537,,,,,,,,,,,,,,,0.453399,,,,,,,,,
1.46763,,,,,,,,0.865392,,,,,,,,,,,,,,,,
1.467764,,,,0.86688,,,,,,,,,,,,,,,,,,,,
1.467783,,,,,,,,,,,,,,,,,,,,,,0.355371,,
1.467935,,,,,,,,,,,,,,,,,,,,,,,,0.798386
1.468044,,,,,,,,,,,,,,,,0.755027,,,,,,,,
1.468129,,,,,,,,,,,,,,,0.46911,,,,,,,,,
1.46815,,,,,,,,,,,,,,,,,,,,,0.712925,,,
1.468375,,,,,,,,,,,,,,,,,,,,,,0.371082,,
1.468711,,,,,,0.673732,,,,,,,,,,,,,,,,,,
1.468968,,,,,,,,,,,,,,,,,,,,,,0.386793,,
1.469201,,,,,,,,,,,,,,,,,0.778721,,,,,,,
1.469242,,,,,,,,,,,,,,0.781423,,,,,,,,,,
1.469354,,,,,,,,,,,,,,,0.484823,,,,,,,,,
1.469428,,,,,,,,,0.644434,,,,,,,,,,,,,,,
1.469561,,,,,,,,,,,,,,,,,,,,,,0.402505,,
1.469792,,,,,,,,,,,,,,,,,,,,,,,0.8141,
1.469901,,,,,,,,,,,,,,,,0.770742,,,,,,,,
1.470153,,,,,,,,,,,,,,,,,,,,,,0.418216,,
1.470245,,,,,,,,0.854513,,,,,,,,,,,,,,,,
1.470426,0.813474,,,,,,,,,,,,,,,,,,,,,,,
1.470579,,,,,,,,,,,,,,,0.500536,,,,,,,,,
1.470746,,,,,,,,,,,,,,,,,,,,,,0.433927,,
1.470907,,,,,,,,,,,,,,,,,,,0.8738,,,,,
1.470933,,,,,,,,,0.611134,,,,,,,,,,,,,,,
1.471126,,,,,,,,,,,,,,,,0.786455,,,,,,,,
1.471171,,,,,,,,,,,,,,,0.516247,,,,,,,,,
1.471219,,0.74938,,,,,,,,,,,,,,,,,,,,,,
1.471221,,,,,,0.706407,,,,,,,,,,,,,,,,,,
1.471338,,,,,,,,,,,,,,,,,,,,,,0.449639,,
1.471444,,,,,,,,,0.596368,,,,,,,,,,,,,,,
1.471523,,,,,,,0.880086,,,,,,,,,,,,,,,,,
1.471686,,,,,,,,,,,,,,,,,0.787955,,,,,,,
1.471931,,,,,,,,,,,,,,,,,,,,,,0.46535,,
1.472062,,,,,,,,0.844819,,,,,,,,,,,,,,,,
1.472281,,,,,,,,,,,,,,,,,,,,,,,0.829817,
1.47235,,,,,,,,,,,,,,,,0.802168,,,,,,,,
1.472396,,,,,,,,,,,,,,,0.53196,,,,,,,,,
1.472484,,,,,,,,,,,,,,,,,,,,,,0.496771,,
1.472524,,,,,,,,,,,,,,,,,,,,,,0.481061,,
1.472912,,,,,,,,,,,,,0.893129,,,,,,,,,,,
1.472917,,,,,,,,,,0.89706,,,,,,,,,,,,,,
1.472934,,,,,,,,,0.569665,,,,,,,,,,,,,,,
1.472989,,,,,,,,,,,,,,,0.547672,,,,,,,,,
1.473077,,,,,,,,,,,,,,,,,,,,,,0.512482,,
1.473119,,,,,,,,,,,,,,0.816387,,,,,,,,,,
1.47332,,,,,,0.736338,,,,,,,,,,,,,,,,,,
1.473575,,,,,,,,,,,,,,,,0.817881,,,,,,,,
1.473588,,,,,,,,,,,,,,,,,,,,,,,,0.812854
1.47367,,,,,,,,,,,,,,,,,,,,,,0.528193,,
1.474048,,,,0.881349,,,,,,,,,,,,,,,,,,,,
1.474162,,,,,,,,,,,,,,,,,0.800929,,,,,,,
1.474214,,,,,,,,,,,,,,,0.563385,,,,,,,,,
1.474262,,,,,,,,,,,,,,,,,,,,,,0.543905,,
1.474436,,,,,,,,,,,,,,,,,,,,,0.726767,,,
1.474495,,,,,,0.768012,,,,,,,,,,,,,,,,,,
1.474628,,,,,,,,,,,,,,,,,,,,0.902088,,,,
1.474661,,,,,,,,,,,,,,,,,,,0.888892,,,,,
1.474764,,,,,,,,,,,,,,,,,,,,,,,0.848047,
1.4748,,,,,,,,,,,,,,,,0.833594,,,,,,,,
1.474806,,,,,,,,,,,,,,,0.579096,,,,,,,,,
1.474855,,,,,,,,,,,,,,,,,,,,,,0.559616,,
1.474869,,,,,,,,,0.553961,,,,,,,,,,,,,,,
1.475004,,,,,,,,,,,0.878367,,,,,,,,,,,,,
1.475079,,,,,,,,0.832456,,,,,,,,,,,,,,,,
1.475408,,,,,,,,,,,,,,,,,,,,,,0.591037,,
1.47544,,,,,,,,,,,,,,0.841206,,,,,,,,,,
1.475448,,,,,,,,,,,,,,,,,,,,,,0.575327,,
1.475541,,,,,,,,,0.538253,,,,,,,,,,,,,,,
1.475682,,,,,0.894948,,,,,,,,,,,,,,,,,,,
1.475763,,,,,,,,,,,,,,,,,0.812404,,,,,,,
1.47591,,,,,,,0.895179,,,,,,,,,,,,,,,,,
1.476001,,,,,,,,,,,,,,,,,,,,,,0.606748,,
1.476032,,,,,,,,,,,,,,,0.594181,,,,,,,,,
1.476594,,,,,,,,,,,,,,,,,,,,,,0.62246,,
1.476625,,,,,,,,,,,,,,,0.609892,,,,,,,,,
1.477089,,,,,,,,0.824742,,,,,,,,,,,,,,,,
1.477186,,,,,,,,,,,,,,,,,,,,,,0.638171,,
1.477252,,,,,,,,,,,,,,,,,,,,,,,0.863763,
1.477476,,,,,,,,,0.522548,,,,,,,,,,,,,,,
1.477798,,,,,,,,,,,,,,,,,,,0.898326,,,,,
1.47785,,,,,,,,,,,,,,,0.625605,,,,,,,,,
1.477913,,,,,,,,,,,,,,,,0.852454,,,,,,,,
1.478255,,,,,,,,,,,,,,0.869019,,,,,,,,,,
1.478313,,,,,,,,,,,,0.944828,,,,,,,,,,,,
1.478423,,,,,,0.801938,,,,,,,,,,,,,,,,,,
1.478606,,,,,,,,,,,,,,,,,,,,,,,,0.827948
1.47861,0.826692,,,,,,,,,,,,,,,,,,,,,,,
1.478967,,,,,,,,,,,,,,,,,,,,,,0.684048,,
1.478983,,,,,,,,,,,,,,,,,0.828872,,,,,,,
1.479027,,,,,,,,,,,,,0.912154,,,,,,,,,,,
1.479075,,,,,,,,,,,,,,,0.641318,,,,,,,,,
1.479088,,,,,,,,,,,0.887804,,,,,,,,,,,,,
1.479186,,,,,,,,,,,,,,0.8977,,,,,,,,,,
1.479667,,,,,,,,,,,,,,,0.657029,,,,,,,,,
1.4797,,,,0.895817,,,,,,,,,,,,,,,,,,,,
1.480017,,,,,,,,,0.517528,,,,,,,,,,,,,,,
1.480039,,,0.760715,,,,,,,,,,,,,,,,,,,,,
1.480188,,,,,,,,,,0.898326,,,,,,,,,,,,,,
1.480375,,,,,,,,,,,,,,,,,,,,,,,0.878853,
1.480892,,,,,,,,,,,,,,,0.672742,,,,,,,,,
1.480928,,,,,,,0.910274,,,,,,,,,,,,,,,,,
1.481242,,,,,,,,,0.533241,,,,,,,,,,,,,,,
1.481533,,,,,,,,,,,,,,,,,,,,,,0.668974,,
1.481669,,,,,,,,,,,,,,,,0.866917,,,,,,,,
1.482113,,,,,,0.831124,,,,,,,,,,,,,,,,,,
1.482117,,,,,,,,,,,,,,,0.688455,,,,,,,,,
1.482211,,,,0.902736,,,,,,,,,,,,,,,,,,,,
1.482571,,0.759464,,,,,,,,,,,,,,,,,,,,,,
1.482578,,,,,,,,0.819116,,,,,,,,,,,,,,,,
1.482796,,,,,,,,,,,,,,,,,0.808807,,,,,,,
1.482837,,,,,,,,,,,,,,,,,,,,,,0.653267,,
1.483099,,,,,,,,,0.548955,,,,,,,,,,,,,,,
1.483252,,,,,,,,,,,,,,,,,,,,,0.739986,,,
1.483627,,,,,,,,,,,,,,,,,,,,,,,,0.842415
1.483973,,,,,,,,,,,,,,,0.70417,,,,,,,,,
1.484046,,,,,,,,,,,,,0.927248,,,,,,,,,,,
