x,world-population,terrestrial-biosphere-degradation,domesticated-land,coastal-nitrogen,tropical-forest-lost,shrimp-aquaculture,ocean-acidification,marine-fish-capture,stratospheric-ozone,surface-temperature,nitrous-dioxide,methane,carbon-dioxide,international-tourism,telecommunications,transportation,fertilizer-consumption,paper-production,water-use,large-dam,primary-energy-use,foreign-direct-investement,real-gdp,urban-population,world-population-smoothed,terrestrial-biosphere-degradation-smoothed,domesticated-land-smoothed,coastal-nitrogen-smoothed,tropical-forest-lost-smoothed,shrimp-aquaculture-smoothed,ocean-acidification-smoothed,marine-fish-capture-smoothed,stratospheric-ozone-smoothed,surface-temperature-smoothed,nitrous-dioxide-smoothed,methane-smoothed,carbon-dioxide-smoothed,international-tourism-smoothed,telecommunications-smoothed,transportation-smoothed,fertilizer-consumption-smoothed,paper-production-smoothed,water-use-smoothed,large-dam-smoothed,primary-energy-use-smoothed,foreign-direct-investement-smoothed,real-gdp-smoothed,urban-population-smoothed
0.923198,,0.252751,,,,,,,,,,,,,,,,,,,,,,,,0.252025298644152,,,,,,,,,,,,,,,,,,,,,,
0.923204,,,,,,,,,,,,,0.250238,,,,,,,,,,,,,,,,,,,,,,,,0.251556969049272,,,,,,,,,,,
0.924525,0.227619,,,,,,,,,,,,,,,,,,,,,,,,0.224867211221228,,,,,,,,,,,,,,,,,,,,,,,
0.925693,,,,,,,,,,,,,,,,,0.01397,,,,,,,,,,,,,,,,,,,,,,,,0.0127893414082413,,,,,,,
0.926837,,,,,0.313715,,,,,,,,,,,,,,,,,,,,,,,,0.312519762854776,,,,,,,,,,,,,,,,,,,
0.927521,,,,,,,,,,,,,,,,,,,,0.040996,,,,,,,,,,,,,,,,,,,,,,,,0.0423380646942433,,,,
0.928042,,,,,,,,,,,,,,,,,,,,,,,,0.085613,,,,,,,,,,,,,,,,,,,,,,,,0.0866753880660812
0.928153,,,,,,,,,,,,,,,,,,,,,,,0.040997,,,,,,,,,,,,,,,,,,,,,,,,0.0395155976067562,
0.928376,,,0.456363,,,,,,,,,,,,,,,,,,,,,,,,0.456990446438709,,,,,,,,,,,,,,,,,,,,,
0.928527,,,,,,,,,,0.144054,,,,,,,,,,,,,,,,,,,,,,,,0.170931399396664,,,,,,,,,,,,,,
0.928607,,,,0.112006,,,,,,,,,,,,,,,,,,,,,,,,0.111301074648947,,,,,,,,,,,,,,,,,,,,
0.929171,,,,,,,,,,,,0.279373,,,,,,,,,,,,,,,,,,,,,,,,0.276556324710684,,,,,,,,,,,,
0.930319,,,,,,,,,,,,,,,,,,,0.185533,,,,,,,,,,,,,,,,,,,,,,,,0.18126986315021,,,,,
0.931878,,,,,,,,,,,0.320012,,,,,,,,,,,,,,,,,,,,,,,,0.31530277248716,,,,,,,,,,,,,
0.932423,,,,,,,,,,,,,,,,,,,,,0.102591,,,,,,,,,,,,,,,,,,,,,,,,0.0992142854520309,,,
0.932788,,,,,,,0.209418,,,,,,,,,,,,,,,,,,,,,,,,0.207059095921813,,,,,,,,,,,,,,,,,
0.933548,,,,,,,,,,,,0.28077,,,,,,,,,,,,,,,,,,,,,,,,0.279245723174958,,,,,,,,,,,,
0.934179,,,,,,,,,,0.158522,,,,,,,,,,,,,,,,,,,,,,,,0.174868310705836,,,,,,,,,,,,,,
0.934504,,,,,,,,,,,,0.281059,,,,,,,,,,,,,,,,,,,,,,,,0.279844552213933,,,,,,,,,,,,
0.937097,,,,,,,,,,,,,0.255302,,,,,,,,,,,,,,,,,,,,,,,,0.258402931229971,,,,,,,,,,,
0.937726,,0.25656,,,,,,,,,,,,,,,,,,,,,,,,0.256281372595185,,,,,,,,,,,,,,,,,,,,,,
0.938824,,,,,0.322544,,,,,,,,,,,,,,,,,,,,,,,,0.321326405638138,,,,,,,,,,,,,,,,,,,
0.939099,,,0.465189,,,,,,,,,,,,,,,,,,,,,,,,0.46486005930417,,,,,,,,,,,,,,,,,,,,,
0.939687,0.230802,,,,,,,,,,,,,,,,,,,,,,,,0.229310432410997,,,,,,,,,,,,,,,,,,,,,,,
0.939832,,,,,,,,,,0.17299,,,,,,,,,,,,,,,,,,,,,,,,0.179834181180703,,,,,,,,,,,,,,
0.940148,,,,,,,,,,,,,,,,,,,,,,,0.046685,,,,,,,,,,,,,,,,,,,,,,,,0.041305195410358,
0.940781,,,,,,,,,,,,,,,,,,,,0.046686,,,,,,,,,,,,,,,,,,,,,,,,0.0471713055278577,,,,
0.940855,,,,,,,,,,,,,,,,,0.017152,,,,,,,,,,,,,,,,,,,,,,,,0.0139488917811805,,,,,,,
0.942568,,,,,,,,,,,,,,,,,,,,,,,,0.09005,,,,,,,,,,,,,,,,,,,,,,,,0.090438956850868
0.942964,,,,,,,,,,,,,,,,,,,0.184309,,,,,,,,,,,,,,,,,,,,,,,,0.186236011578166,,,,,
0.943233,,,,,,,,,,,0.32884,,,,,,,,,,,,,,,,,,,,,,,,0.323387466057343,,,,,,,,,,,,,
0.943294,,,,,,,,,,,,0.284358,,,,,,,,,,,,,,,,,,,,,,,,0.285650258586698,,,,,,,,,,,,
0.943774,,,,0.113304,,,,,,,,,,,,,,,,,,,,,,,,0.112836656725356,,,,,,,,,,,,,,,,,,,,
0.94485,,,,,,,,,,0.188085,,,,,,,,,,,,,,,,,,,,,,,,0.186278016291577,,,,,,,,,,,,,,
0.946951,,,,,,,,,,,,,,,,,,,,,0.1064,,,,,,,,,,,,,,,,,,,,,,,,0.103149650755183,,,
0.947316,,,,,,,0.213227,,,,,,,,,,,,,,,,,,,,,,,,0.215277319022011,,,,,,,,,,,,,,,,,
0.948067,,,,,,,,,,,,0.28635,,,,,,,,,,,,,,,,,,,,,,,,0.289033051974409,,,,,,,,,,,,
0.948397,,,,,,,,,,,,0.286123,,,,,,,,,,,,,,,,,,,,,,,,0.289270166102262,,,,,,,,,,,,
0.949715,,,,,,,,,,,,,0.264761,,,,,,,,,,,,,,,,,,,,,,,,0.264749961272822,,,,,,,,,,,
0.950178,,,,,0.332,,,,,,,,,,,,,,,,,,,,,,,,0.330111712953058,,,,,,,,,,,,,,,,,,,
0.950503,,,,,,,,,,0.202553,,,,,,,,,,,,,,,,,,,,,,,,0.196162474175836,,,,,,,,,,,,,,
0.951083,,,0.475275,,,,,,,,,,,,,,,,,,,,,,,,0.474027350343631,,,,,,,,,,,,,,,,,,,,,
0.952252,,0.260998,,,,,,,,,,,,,,,,,,,,,,,,0.260465463321082,,,,,,,,,,,,,,,,,,,,,,
0.952801,,,,,,,,,,,,,,,,,,,,,,,0.04232,,,,,,,,,,,,,,,,,,,,,,,,0.0433259418488478,
0.954169,,,,,,,,0.00085,,,,,,,,,,,,,,,,,,,,,,,,0.00435830624682391,,,,,,,,,,,,,,,,
0.954847,0.234612,,,,,,,,,,,,,,,,,,,,,,,,0.234025459361875,,,,,,,,,,,,,,,,,,,,,,,
0.954973,,,,,,,,,,,,,,,,,,,0.184341,,,,,,,,,,,,,,,,,,,,,,,,0.191004929437586,,,,,
0.955852,,,,,,,,,,,0.337671,,,,,,,,,,,,,,,,,,,,,,,,0.33160514615451,,,,,,,,,,,,,
0.956032,,,,,,,,,,,,,,,,,0.014051,,,,,,,,,,,,,,,,,,,,,,,,0.0156248652376593,,,,,,,
0.956155,,,,,,,,,,0.217021,,,,,,,,,,,,,,,,,,,,,,,,0.207094904959185,,,,,,,,,,,,,,
0.956417,,,,,,,,,,,,0.290925,,,,,,,,,,,,,,,,,,,,,,,,0.295135943582648,,,,,,,,,,,,
0.957725,,,,,,,,,,,,,,,,,,,,,,,,0.095117,,,,,,,,,,,,,,,,,,,,,,,,0.0948671431604711
0.95775,,,,,0.337047,,,,,,,,,,,,,,,,,,,,,,,,0.336145030638077,,,,,,,,,,,,,,,,,,,
0.957824,,,,,,,,,,,,,,,,,,,,0.055529,,,,,,,,,,,,,,,,,,,,,,,,0.0538403031308697,,,,
0.95894,,,,0.114601,,,,,,,,,,,,,,,,,,,,,,,,0.114324623980595,,,,,,,,,,,,,,,,,,,,
0.959935,,,,,,,0.222058,,,,,,,,,,,,,,,,,,,,,,,,0.222860382763499,,,,,,,,,,,,,,,,,
0.960843,,,,,,,,,,,,,,,,,,,,,0.112092,,,,,,,,,,,,,,,,,,,,,,,,0.106668922153387,,,
0.961019,,,,,,,,,,,,0.293697,,,,,,,,,,,,,,,,,,,,,,,,0.298569642803421,,,,,,,,,,,,
0.962334,,,,,,,,,,,,,0.273592,,,,,,,,,,,,,,,,,,,,,,,,0.271161207482969,,,,,,,,,,,
0.962526,,,,,,,,,,,,,,,,,,,0.196929,,,,,,,,,,,,,,,,,,,,,,,,0.194052387258099,,,,,
0.96307,,,0.484105,,,,,,,,,,,,,,,,,,,,,,,,0.483055546529414,,,,,,,,,,,,,,,,,,,,,
0.963071,,,,,,,,,,0.231492,,,,,,,,,,,,,,,,,,,,,,,,0.219271738089129,,,,,,,,,,,,,,
0.964569,,,,,,,,,,,,0.295499,,,,,,,,,,,,,,,,,,,,,,,,0.301238718338439,,,,,,,,,,,,
0.96678,,0.264807,,,,,,,,,,,,,,,,,,,,,,,,0.264354383902229,,,,,,,,,,,,,,,,,,,,,,
0.967206,,,,,,,,,,,0.347127,,,,,,,,,,,,,,,,,,,,,,,,0.3387565935042,,,,,,,,,,,,,
0.967337,,,,,,,,,,,,,,,,,,,,,,,0.042987,,,,,,,,,,,,,,,,,,,,,,,,0.0455797023867556,
0.968941,,,,,,,,,,,,0.29848,,,,,,,,,,,,,,,,,,,,,,,,0.304537622079328,,,,,,,,,,,,
0.969323,,,,,,,,0.007174,,,,,,,,,,,,,,,,,,,,,,,,0.00626597956422557,,,,,,,,,,,,,,,,
0.969989,,,,,,,,,,0.245335,,,,,,,,,,,,,,,,,,,,,,,,0.231767026903712,,,,,,,,,,,,,,
0.970007,0.238423,,,,,,,,,,,,,,,,,,,,,,,,0.23878494647891,,,,,,,,,,,,,,,,,,,,,,,
0.970321,,,,,,,,,,,,0.304025,,,,,,,,,,,,,,,,,,,,,,,,0.305587516968462,,,,,,,,,,,,
0.970371,,,,,0.34525,,,,,,,,,,,,,,,,,,,,,,,,0.346339357897289,,,,,,,,,,,,,,,,,,,
0.971719,,,,,,,,,,,,,,,,,,,,0.059965,,,,,,,,,,,,,,,,,,,,,,,,0.0598366916521182,,,,
0.971834,,,,,,,,,,,,,,,,,0.014093,,,,,,,,,,,,,,,,,,,,,,,,0.0178562158227368,,,,,,,
0.97237,,,,,,,,,,,,0.30441,,,,,,,,,,,,,,,,,,,,,,,,0.307171748251652,,,,,,,,,,,,
0.972552,,,,,,,0.231517,,,,,,,,,,,,,,,,,,,,,,,,0.230256666189727,,,,,,,,,,,,,,,,,
0.972883,,,,,,,,,,,,,,,,,,,,,,,,0.099556,,,,,,,,,,,,,,,,,,,,,,,,0.0996333728894079
0.973262,,,,,,,,,,,,,,,,,,,0.200728,,,,,,,,,,,,,,,,,,,,,,,,0.198432997202597,,,,,
0.973293,,,,,,,,,,,,0.309773,,,,,,,,,,,,,,,,,,,,,,,,0.30789335675514,,,,,,,,,,,,
0.974105,,,,0.116526,,,,,,,,,,,,,,,,,,,,,,,,0.116561323325075,,,,,,,,,,,,,,,,,,,,
0.974753,,,,,,,,,,,,,,,,,,,,,0.110244,,,,,,,,,,,,,,,,,,,,,,,,0.110124659814534,,,
0.975057,,,0.492934,,,,,,,,,,,,,,,,,,,,,,,,0.491889196292933,,,,,,,,,,,,,,,,,,,,,
0.975591,,,,,,,,,,,,,0.279911,,,,,,,,,,,,,,,,,,,,,,,,0.277902260156724,,,,,,,,,,,
0.976906,,,,,,,,,,0.259806,,,,,,,,,,,,,,,,,,,,,,,,0.246897101505039,,,,,,,,,,,,,,
0.977858,,,,,,,,,,,,0.315327,,,,,,,,,,,,,,,,,,,,,,,,0.311504514553671,,,,,,,,,,,,
0.979827,,,,,,,,,,,0.355329,,,,,,,,,,,,,,,,,,,,,,,,0.347300545605278,,,,,,,,,,,,,
0.980675,,0.269242,,,,,,,,,,,,,,,,,,,,,,,,0.268232798867284,,,,,,,,,,,,,,,,,,,,,,
0.981188,,,,,,,,,,,,0.316373,,,,,,,,,,,,,,,,,,,,,,,,0.314145464994384,,,,,,,,,,,,
0.98299,,,,,0.354081,,,,,,,,,,,,,,,,,,,,,,,,0.357015817246289,,,,,,,,,,,,,,,,,,,
0.983135,,,,,,,,,,,,,,,,,,,,,,,0.044285,,,,,,,,,,,,,,,,,,,,,,,,0.0479383109065664,
0.984458,,,,,,,,,,0.273023,,,,,,,,,,,,,,,,,,,,,,,,0.264114472578763,,,,,,,,,,,,,,
0.984535,0.242232,,,,,,,,,,,,,,,,,,,,,,,,0.243270079573107,,,,,,,,,,,,,,,,,,,,,,,
0.984634,,,,,,,,,,,,,,,,,,,0.202644,,,,,,,,,,,,,,,,,,,,,,,,0.2029121623835,,,,,
0.984814,,,,,,,,,,,,0.319898,,,,,,,,,,,,,,,,,,,,,,,,0.316980571848849,,,,,,,,,,,,
0.984978,,,,,,,,,,,,,,,,,,,,0.065656,,,,,,,,,,,,,,,,,,,,,,,,0.0660265631314568,,,,
0.986412,,,0.501762,,,,,,,,,,,,,,,,,,,,,,,,0.500342037316759,,,,,,,,,,,,,,,,,,,,,
0.987079,,,,,,,0.235955,,,,,,,,,,,,,,,,,,,,,,,,0.239040129787342,,,,,,,,,,,,,,,,,
0.987408,,,,,,,,,,,,,,,,,,,,,,,,0.104622,,,,,,,,,,,,,,,,,,,,,,,,0.104269544570136
0.987582,,,,,,,,,,,,,0.287484,,,,,,,,,,,,,,,,,,,,,,,,0.28440855320643,,,,,,,,,,,
0.987632,,,,,,,,,,,,,,,,,0.015391,,,,,,,,,,,,,,,,,,,,,,,,0.0204601637730153,,,,,,,
0.988635,,,,0.119707,,,,,,,,,,,,,,,,,,,,,,,,0.119073576635839,,,,,,,,,,,,,,,,,,,,
0.988641,,,,,,,,,,,,,,,,,,,,,0.117193,,,,,,,,,,,,,,,,,,,,,,,,0.113643239614648,,,
0.992008,,,,,,,,,,0.286867,,,,,,,,,,,,,,,,,,,,,,,,0.279571896104254,,,,,,,,,,,,,,
0.99217,,,,,,,,,,,,0.324074,,,,,,,,,,,,,,,,,,,,,,,,0.322882686239378,,,,,,,,,,,,
0.993078,,,,,0.364162,,,,,,,,,,,,,,,,,,,,,,,,0.365879828830816,,,,,,,,,,,,,,,,,,,
0.993177,,,,,,,,,,,,0.324574,,,,,,,,,,,,,,,,,,,,,,,,0.323714992327083,,,,,,,,,,,,
0.993721,,,,,,,,,,,0.359765,,,,,,,,,,,,,,,,,,,,,,,,0.356627121608227,,,,,,,,,,,,,
0.995203,,0.273051,,,,,,,,,,,,,,,,,,,,,,,,0.272909601666695,,,,,,,,,,,,,,,,,,,,,,
0.995539,,,,,,,,,,,,0.330219,,,,,,,,,,,,,,,,,,,,,,,,0.325677555201604,,,,,,,,,,,,
0.997029,,,,,,,,,,,,,,,,,,,,,,,0.048721,,,,,,,,,,,,,,,,,,,,,,,,0.0503556196597086,
0.997895,,,,,,,,,,,,,,,,,,,0.207706,,,,,,,,,,,,,,,,,,,,,,,,0.208064200554774,,,,,
0.998369,,,,,,,,0.018562,,,,,,,,,,,,,,,,,,,,,,,,0.015110604245964,,,,,,,,,,,,,,,,
0.998432,,,,,,,0.245411,,,,,,,,,,,,,,,,,,,,,,,,0.246216605385545,,,,,,,,,,,,,,,,,
0.999503,,,,,,,,,,,,,,,,,,,,0.070721,,,,,,,,,,,,,,,,,,,,,,,,0.0729878245346747,,,,
0.999692,0.247299,,,,,,,,,,,,,,,,,,,,,,,,0.248154431063949,,,,,,,,,,,,,,,,,,,,,,,
1.00019,,,,,,,,,,0.300714,,,,,,,,,,,,,,,,,,,,,,,,0.294319575102713,,,,,,,,,,,,,,
1.001106,,,,,,,,,,,,0.333401,,,,,,,,,,,,,,,,,,,,,,,,0.330301801738924,,,,,,,,,,,,
1.001931,,,,,,,,,,,,,,,,,,,,,,,,0.110316,,,,,,,,,,,,,,,,,,,,,,,,0.109278654216838
1.00211,,,,,,,,,,,,,0.291293,,,,,,,,,,,,,,,,,,,,,,,,0.29280272979441,,,,,,,,,,,
1.002162,,,,,,,,,,,,,,,,,0.018572,,,,,,,,,,,,,,,,,,,,,,,,0.0232815826974249,,,,,,,
1.002549,,,,,,,,,,,,,,,,,,,,,0.115973,,,,,,,,,,,,,,,,,,,,,,,,0.117371810411691,,,
1.003665,,,,,0.372246,,,,,,,,,,,,,,,,,,,,,,,,0.375322534389386,,,,,,,,,,,,,,,,,,,
1.003798,,,,0.122261,,,,,,,,,,,,,,,,,,,,,,,,0.121611598595623,,,,,,,,,,,,,,,,,,,,
1.003813,,,0.513393,,,,,,,,,,,,,,,,,,,,,,,,0.513366218506381,,,,,,,,,,,,,,,,,,,,,
1.007666,,,,,,,,,,,,0.337377,,,,,,,,,,,,,,,,,,,,,,,,0.335577343426577,,,,,,,,,,,,
1.008251,,,,,,,,,,,0.362946,,,,,,,,,,,,,,,,,,,,,,,,0.365316278248237,,,,,,,,,,,,,
1.008619,,,,,,,,,,,,,,,,,,,0.215904,,,,,,,,,,,,,,,,,,,,,,,,0.212479094583703,,,,,
1.009006,,,,,,,,,,0.313933,,,,,,,,,,,,,,,,,,,,,,,,0.310043224729192,,,,,,,,,,,,,,
1.009097,,0.277487,,,,,,,,,,,,,,,,,,,,,,,,0.27743644082259,,,,,,,,,,,,,,,,,,,,,,
1.010285,,,,,,,,,,,,,,,,,,,,,,,0.055669,,,,,,,,,,,,,,,,,,,,,,,,0.0525917823766715,
1.011053,,,,,,,0.253613,,,,,,,,,,,,,,,,,,,,,,,,0.253729009584393,,,,,,,,,,,,,,,,,
1.011437,,,,,,,,,,,,0.341939,,,,,,,,,,,,,,,,,,,,,,,,0.338550246277413,,,,,,,,,,,,
1.012055,,,,,,,,,,,,,0.295247,,,,,,,,,,,,,,,,,,,,,,,,0.298324569578804,,,,,,,,,,,
1.012123,,,,,,,,,,,,,,,,,,,,0.078924,,,,,,,,,,,,,,,,,,,,,,,,0.079227092042144,,,,
1.014215,0.252993,,,,,,,,,,,,,,,,,,,,,,,,0.253299342622943,,,,,,,,,,,,,,,,,,,,,,,
1.014618,,,,,,,,,,,,0.343729,,,,,,,,,,,,,,,,,,,,,,,,0.341109395161454,,,,,,,,,,,,
1.015191,,,,,,,,,,,,,,,,,,,,,0.116007,,,,,,,,,,,,,,,,,,,,,,,,0.120449681941802,,,
1.016455,,,,,,,,,,,,,,,,,,,,,,,,0.11601,,,,,,,,,,,,,,,,,,,,,,,,0.114963399560511
1.017099,,,,,,,,,,,,,0.300287,,,,,,,,,,,,,,,,,,,,,,,,0.300917881431393,,,,,,,,,,,
1.017323,,,,,,,,,,,,,,,,,0.021754,,,,,,,,,,,,,,,,,,,,,,,,0.0267046022193811,,,,,,,
1.017695,,,,0.12544,,,,,,,,,,,,,,,,,,,,,,,,0.124437178358726,,,,,,,,,,,,,,,,,,,,
1.01773,,,,,,,,,,,0.363599,,,,,,,,,,,,,,,,,,,,,,,,0.370032896021536,,,,,,,,,,,,,
1.018197,,,,,,,,,,,,0.345718,,,,,,,,,,,,,,,,,,,,,,,,0.344030140958723,,,,,,,,,,,,
1.018457,,,,,,,,,,0.325898,,,,,,,,,,,,,,,,,,,,,,,,0.326928252514575,,,,,,,,,,,,,,
1.019985,,,,,,,,,,,,,,,,,,,0.220333,,,,,,,,,,,,,,,,,,,,,,,,0.217284850753247,,,,,
1.020835,,,0.527154,,,,,,,,,,,,,,,,,,,,,,,,0.526071325023718,,,,,,,,,,,,,,,,,,,,,
1.023623,,0.281924,,,,,,,,,,,,,,,,,,,,,,,,0.282029277326899,,,,,,,,,,,,,,,,,,,,,,
1.02418,,,,,,,,,,,,,,,,,,,,,,,0.060104,,,,,,,,,,,,,,,,,,,,,,,,0.0547914421695145,
1.024207,,,,,,,,,,,,,0.301406,,,,,,,,,,,,,,,,,,,,,,,,0.30445631583734,,,,,,,,,,,
1.025381,,,,,,,,,,,,,,,,,,,,0.085243,,,,,,,,,,,,,,,,,,,,,,,,0.0861219125305443,,,,
1.025575,,,,,,,0.259936,,,,,,,,,,,,,,,,,,,,,,,,0.262209188655207,,,,,,,,,,,,,,,,,
1.025928,,,,,0.396744,,,,,,,,,,,,,,,,,,,,,,,,0.396025617656591,,,,,,,,,,,,,,,,,,,
1.027176,,,,,,,,,,,,,,,,,,,,,0.125465,,,,,,,,,,,,,,,,,,,,,,,,0.122832831641315,,,
1.027906,,,,,,,,,,0.338491,,,,,,,,,,,,,,,,,,,,,,,,0.344079072283194,,,,,,,,,,,,,,
1.02874,0.258059,,,,,,,,,,,,,,,,,,,,,,,,0.25847291324475,,,,,,,,,,,,,,,,,,,,,,,
1.029727,,,,,,,,,,,,0.352478,,,,,,,,,,,,,,,,,,,,,,,,0.353552452978127,,,,,,,,,,,,
1.029947,,,,,,,,,,,,,,,,,0.0287,,,,,,,,,,,,,,,,,,,,,,,,0.0297662800659354,,,,,,,
1.030351,,,,,,,,,,,0.371802,,,,,,,,,,,,,,,,,,,,,,,,0.375596598095464,,,,,,,,,,,,,
1.030978,,,,,,,,,,,,,,,,,,,,,,,,0.121705,,,,,,,,,,,,,,,,,,,,,,,,0.120814457659189
1.031347,,,,,,,,,,,,,,,,,,,0.226647,,,,,,,,,,,,,,,,,,,,,,,,0.22209269125917,,,,,
1.032209,,,,,,,,,,,,,,,,,0.037677,,,,,,,,,,,,,,,,,,,,,,,,0.0303241464896601,,,,,,,
1.032225,,,,0.12862,,,,,,,,,,,,,,,,,,,,,,,,0.128489905903926,,,,,,,,,,,,,,,,,,,,
1.033828,,,,,,,,,,,,,0.308344,,,,,,,,,,,,,,,,,,,,,,,,0.309255969495739,,,,,,,,,,,
1.034975,,,,,,,,0.040025,,,,,,,,,,,,,,,,,,,,,,,,0.0364990710535446,,,,,,,,,,,,,,,,
1.03661,,,0.538169,,,,,,,,,,,,,,,,,,,,,,,,0.537369776505652,,,,,,,,,,,,,,,,,,,,,
1.036709,,,,,,,,,,,,0.356738,,,,,,,,,,,,,,,,,,,,,,,,0.359236530428794,,,,,,,,,,,,
1.036819,,,,,,,,,,,,,,,,,,,,,,,0.060766,,,,,,,,,,,,,,,,,,,,,,,,0.0574535047578472,
1.036927,,,,,,,0.27002,,,,,,,,,,,,,,,,,,,,,,,,0.269072202952617,,,,,,,,,,,,,,,,,
1.037355,,,,,,,,,,0.351084,,,,,,,,,,,,,,,,,,,,,,,,0.36304109147524,,,,,,,,,,,,,,
1.037515,,0.287617,,,,,,,,,,,,,,,,,,,,,,,,0.287297791624972,,,,,,,,,,,,,,,,,,,,,,
1.038148,,,,,,,,,,,,,,,,,0.035006,,,,,,,,,,,,,,,,,,,,,,,,0.0317842556506203,,,,,,,
1.038635,,,,,,,,,,,,,,,,,,,,0.092819,,,,,,,,,,,,,,,,,,,,,,,,0.0931782103317469,,,,
1.041703,,,,,,,,,,,,,,,,,,,,,0.129902,,,,,,,,,,,,,,,,,,,,,,,,0.125622557089629,,,
1.043372,,,,,,,,,,,,,,,,,,,0.220395,,,,,,,,,,,,,,,,,,,,,,,,0.227488065957336,,,,,
1.043895,0.263755,,,,,,,,,,,,,,,,,,,,,,,,0.263688559584159,,,,,,,,,,,,,,,,,,,,,,,
1.044188,,,,,0.416992,,,,,,,,,,,,,,,,,,,,,,,,0.414317538710279,,,,,,,,,,,,,,,,,,,
1.044242,,,,,,,,,,,0.377494,,,,,,,,,,,,,,,,,,,,,,,,0.381715230124135,,,,,,,,,,,,,
1.044398,,,,,,,,,,,,,0.315284,,,,,,,,,,,,,,,,,,,,,,,,0.314458627410503,,,,,,,,,,,
1.044855,,,,0.133053,,,,,,,,,,,,,,,,,,,,,,,,0.132448655310722,,,,,,,,,,,,,,,,,,,,
1.0455,,,,,,,,,,,,,,,,,,,,,,,,0.128027,,,,,,,,,,,,,,,,,,,,,,,,0.126566816465059
1.045661,,,,,,,,,,,,,,,,,0.032171,,,,,,,,,,,,,,,,,,,,,,,,0.0336711829738559,,,,,,,
1.046171,,,,,,,,,,0.364303,,,,,,,,,,,,,,,,,,,,,,,,0.381921515988701,,,,,,,,,,,,,,
1.048696,,,,,,,,,,,,0.365567,,,,,,,,,,,,,,,,,,,,,,,,0.368447597018327,,,,,,,,,,,,
1.048883,,,0.545184,,,,,,,,,,,,,,,,,,,,,,,,0.545981658979097,,,,,,,,,,,,,,,,,,,,,
1.050621,,,,,,,,,,,,,,,,,,,,0.102277,,,,,,,,,,,,,,,,,,,,,,,,0.0994660356257981,,,,
1.050736,,,,,,,,,,,,,,,,,,,,,,,0.056405,,,,,,,,,,,,,,,,,,,,,,,,0.060526989002395,
1.050816,,,,,,,0.276341,,,,,,,,,,,,,,,,,,,,,,,,0.27711688659176,,,,,,,,,,,,,,,,,
1.052689,,,,,,,,,,,,,,,,,0.033788,,,,,,,,,,,,,,,,,,,,,,,,0.035564914162584,,,,,,,
1.05284,,,,,,,,,,,,,,,,,,,0.225447,,,,,,,,,,,,,,,,,,,,,,,,0.231803175120276,,,,,
1.053089,,,,,,,,,,0.378146,,,,,,,,,,,,,,,,,,,,,,,,0.395967779659921,,,,,,,,,,,,,,
1.054954,,,,,,,,,,,,,,,,,,,,,0.138735,,,,,,,,,,,,,,,,,,,,,,,,0.128654034779316,,,
1.057783,0.270704,,,,,,,,,,,,,,,,,,,,,,,,0.268872224032252,,,,,,,,,,,,,,,,,,,,,,,
1.058292,,,,,,,,,,,,,0.31972,,,,,,,,,,,,,,,,,,,,,,,,0.321018225938803,,,,,,,,,,,
1.058542,,0.294586,,,,,,,,,,,,,,,,,,,,,,,,0.296283651265837,,,,,,,,,,,,,,,,,,,,,,
1.05938,,,,0.138118,,,,,,,,,,,,,,,,,,,,,,,,0.136988382503173,,,,,,,,,,,,,,,,,,,,
1.060006,,,,,,,,,,0.392618,,,,,,,,,,,,,,,,,,,,,,,,0.40809175375387,,,,,,,,,,,,,,
1.06002,,,,,,,,,,,,,,,,,,,,,,,,0.134978,,,,,,,,,,,,,,,,,,,,,,,,0.13288685224627
1.060683,,,,,,,,,,,,0.374396,,,,,,,,,,,,,,,,,,,,,,,,0.376304649194405,,,,,,,,,,,,
1.062805,,,,,,,0.284542,,,,,,,,,,,,,,,,,,,,,,,,0.283226298632849,,,,,,,,,,,,,,,,,
1.062928,,,,,,,,,,,,,,,,,,,0.235528,,,,,,,,,,,,,,,,,,,,,,,,0.236343438675461,,,,,
1.063156,,,0.555197,,,,,,,,,,,,,,,,,,,,,,,,0.55646699195944,,,,,,,,,,,,,,,,,,,,,
1.065144,,,,,,,,,,,,,,,,,,,,0.107971,,,,,,,,,,,,,,,,,,,,,,,,0.107112858437315,,,,
1.065311,,,,,,,,,,,,,,,,,0.041362,,,,,,,,,,,,,,,,,,,,,,,,0.0381300251414689,,,,,,,
1.065658,,,,,,,,,,0.407086,,,,,,,,,,,,,,,,,,,,,,,,0.417794464391686,,,,,,,,,,,,,,
1.066084,,,,,,,,,,,,0.38266,,,,,,,,,,,,,,,,,,,,,,,,0.379469655406583,,,,,,,,,,,,
1.06621,,,,,0.437749,,,,,,,,,,,,,,,,,,,,,,,,0.438172665792797,,,,,,,,,,,,,,,,,,,
1.066976,,,,,,,,,,,,,,,,,,,,,0.13374,,,,,,,,,,,,,,,,,,,,,,,,0.132286438598229,,,
1.0676,,,,,,,,,,,,,0.325872,,,,,,,,,,,,,,,,,,,,,,,,0.324997210185026,,,,,,,,,,,
1.070286,,,,,,,,0.074052,,,,,,,,,,,,,,,,,,,,,,,,0.0652280646529144,,,,,,,,,,,,,,,,
1.070678,,,,,,,,,,0.421552,,,,,,,,,,,,,,,,,,,,,,,,0.427113377364404,,,,,,,,,,,,,,
